temperature,pressure,vibration,fuel_level,battery_voltage,failure
21.400778958026457,1021.8365993748668,0.6121030667324472,56.218881106452514,11.288512537369163,0
22.696806145201062,1019.5232287841342,0.5000207064918197,71.47532764439458,11.514937869810177,0
30.285611131094576,997.2360784301575,0.49906996788613855,6.845045256601678,11.801221117254139,1
26.71809144784231,1027.765403497259,0.46721052834870824,41.76669958169947,12.618826878756,0
16.18479922318633,1026.8009135414745,0.5155190683858979,11.635848516449588,12.189883818020448,0
26.620419846973974,1006.7443729849047,0.5825098264667634,61.27958355365104,11.515977120744877,0
23.074588597918417,1016.9580353343741,0.41328697842890993,93.84821582141547,11.844846147307548,0
21.615389998470206,1017.9403018628274,0.43418835109247433,66.17777324716386,11.692838427951854,0
28.05838144420434,1015.6067376582391,0.46962739712233353,7.680304831442153,11.645105503883233,1
30.154997612479754,1007.4969484615458,0.36541290765267853,35.466620498508284,12.48944477927839,0
29.656400595580994,1006.2837663206195,0.4180742140278502,55.066337944085156,11.314128435368247,0
20.803912383886807,1012.7444592900855,0.45237791264553406,40.320775613325225,12.804390427867187,0
23.453938120743928,1024.7272901925937,0.5874389180712728,83.36440104751723,12.414114845092312,0
26.65631715701782,1018.4360015459444,0.5262561329001925,81.46710047099891,12.545430835301849,0
29.877725635611796,1009.2938566791389,0.5193589911367544,61.183102010322145,11.768530243987371,0
22.60412881077355,1020.7169871064834,0.5850897962167972,37.345794513270526,11.925029640460446,0
24.071705116680914,984.5145737936992,0.4862628211600603,25.533637376324414,11.283424092737643,1
19.46832512996986,1024.487657003721,0.539046484992889,10.587431821312931,11.737668796466599,0
19.018966879596647,995.602862212219,0.48967782470675036,35.4897683486554,12.246827423821575,1
29.062629111970992,1009.3755905859687,0.5265362349399628,41.31725172077195,12.648031530890698,0
31.781200142854114,1001.8033010537386,0.44172413423884177,67.58229251040736,11.446421591598774,0
24.63994939209833,1000.053185242791,0.25611828417235705,65.81598242975734,11.817247031507367,0
30.01766448946012,1024.6082678737853,0.48657208378136957,7.0108139641256955,11.924350389883738,1
26.80818012523817,1008.3229879868811,0.642274813609994,39.525931543115775,11.302105398903757,0
21.77440122697438,1016.4650388173071,0.5926215402241592,18.177886721736193,12.2956746208792,0
26.80697802754207,1012.5307942112081,0.5965397484591171,15.68127053168057,11.638004834128695,0
32.690182832329846,1017.7704082722312,0.6236130721806218,82.73021497372459,11.902304824411488,0
24.820869804450243,1013.7682189106025,0.5088657590961437,4.191521671625753,11.774025314044062,1
32.82321827907003,1000.1700777581143,0.5197315707405595,41.91828759021213,11.605330747140163,0
11.901274479551278,1022.9626681944713,0.438234810456565,16.82036557665182,11.996477507259723,0
29.10951252187612,1008.0624341683869,0.468392714397295,87.9330215678474,11.89219521071599,0
25.435235341190857,997.4341810134025,0.5615771149771142,55.704051327503514,11.814071058860668,1
23.504963247670663,1008.7188483903409,0.6203884437168816,23.1380636376848,11.635769189159829,0
25.45880388267751,1028.007597906343,0.48605537243190006,50.24272871663764,12.159762335391477,0
15.062155426995536,1021.5022174211349,0.45498107351485884,73.14863597031159,12.826808634246142,0
23.90164056081244,1009.5134786559214,0.5000527958856598,95.81180089194338,12.069943616419563,0
26.78556285755873,1009.5074229568157,0.5601206748929115,22.044600424541894,12.498059107455564,0
32.38947022370758,1009.7836494878262,0.3556145183866458,88.61817721293451,11.30488903742327,0
22.40864890863176,1033.7674798356084,0.2703819046862762,93.43041141674902,12.078880719646884,0
20.95753198553406,1016.8193545223155,0.44494631505084165,91.64205445320663,11.451315840514466,0
22.491214782077318,1017.3004164719107,0.3779287574085841,63.54143568619099,11.26153753623405,0
29.57701058851037,1023.3028345403184,0.4491859802352689,62.982065443470766,11.630314296270482,0
26.643755548298422,1015.3878915902651,0.48522196811825286,40.32106331838228,12.595949667206787,0
22.351198981164806,1010.4095785417929,0.4546751590976987,75.23978823037879,12.475007914334823,0
27.56633716556678,1011.0365015091502,0.6452467534470745,53.12940183509319,12.1215023610272,0
25.4853877467402,1012.2839874058593,0.532674476460232,67.74380712282945,11.233649720055034,0
29.843224952664446,1012.6277776349016,0.5300474359610828,42.84579038487954,11.901859674306031,0
21.489734530613237,1020.2762954363698,0.5622207144043402,73.14964640431391,12.150850004450868,0
23.361689267011158,1013.519458858073,0.3861166882219231,82.4471517604549,12.087768114789299,0
23.039459234339212,1020.3264007721558,0.6039111787420268,14.64362566028161,11.078103208259627,0
17.682425259339407,1012.1928341989142,0.49242357134645404,83.2929715574228,11.554841075990064,0
26.48060138532288,1013.786351903161,0.5670480617241213,54.029653179030724,11.967961117925642,0
26.305276360899448,993.017993154679,0.39281427669598445,84.46659090902243,12.268145454758596,1
25.025567283212304,1022.1632767470248,0.34462412339839354,43.13017063410146,10.901936089450027,1
23.827064333124266,1016.4648847589799,0.5817889658025028,37.904048538303506,11.918938012260071,0
17.92314628974793,1022.9801010985965,0.5376409526097516,91.50607325172224,12.071524384939476,0
22.896773386173205,984.0374462180631,0.409794844564249,25.11692675484013,12.424805994258106,1
23.286427417366152,1033.8837470478072,0.4130336918725306,84.42123252861431,12.346428792118719,0
20.988613653891903,1011.6041037184483,0.6125434784414769,48.40205725094041,12.291285659404403,0
24.193571441669953,1024.081828167375,0.3810588107132672,51.40954425512597,11.600029746649033,0
27.020254284072692,1002.6009407287447,0.6642672953255964,30.8468281489484,11.045998931438346,0
34.43092950605265,1019.1277390506257,0.4099379265352131,57.30422006190157,11.8034736214693,0
25.872889064159196,1002.4658443682634,0.5638391925608383,32.52111962762113,12.50081591260428,0
26.28775195361382,1006.762310393042,0.46713815242510154,3.926941424165231,12.696727263762217,1
24.627770421169163,1032.140313538668,0.5603187431082343,27.199860534435604,12.355274551148893,0
15.406143923504793,1011.0931759923666,0.44558859978858073,0.6379043406590679,12.214670411400867,1
24.867430622753915,1015.1743287317972,0.48372070939277056,97.83547870568566,12.189819824192982,0
25.301151049705133,1021.7006773068875,0.5040919175395722,96.57472098197475,11.72194062661961,0
37.316210562426434,1017.956818879726,0.39978125442185275,39.5155297472305,11.93496985322319,1
24.038195176094387,1014.5041890514358,0.5740824345420126,72.8370854339646,12.834534762913165,0
26.507736711668063,1016.6496100246623,0.44867864335284147,34.580609841042495,11.528720997104061,0
24.826441151473784,1037.0341558523828,0.47714000846599813,67.1093157085976,12.807389395354926,0
19.15660981190234,1012.4238120296642,0.40056506253914875,80.54300430459791,11.83898592275397,0
30.714114072575104,1015.0109904671497,0.24376663412046895,94.67562446922408,12.66271605454754,0
28.759665163433873,1023.5065439600761,0.4808972237399831,40.0212275849672,11.29659249525123,0
28.955159735215233,1024.05525932958,0.7412615421612916,78.32979829560477,12.292952100582324,1
20.453062726026303,1024.8703030556037,0.5784604287898024,26.59284506321188,11.631614932026189,0
32.013971554680495,1019.3873022202919,0.4980739620265605,99.03323037936484,11.292366404037907,0
17.990744686038596,1001.5699508726951,0.47371091707917323,2.5769598764351143,12.109267021205472,1
27.934285469001352,1029.334315323011,0.5022465892812047,60.3528806501121,12.504735894297985,0
35.952278129049894,1001.5365460698131,0.554711911517521,65.95059816513272,11.577529280703251,1
20.04731837434656,1016.0263546523903,0.3819187184691155,68.80455570741289,11.2504920197708,0
22.16851135198614,1005.4572414998064,0.6114321694668872,12.038757878908902,11.954077617832523,0
25.498256825438204,1012.35861653407,0.5715381315441244,93.85297834731304,11.956282335611409,0
22.482621729419005,1016.2876241030348,0.5718185725707935,18.11832790500828,12.27415981377725,0
17.246682844669337,1016.2135721545027,0.5438475738809727,62.27534032398411,12.474797285682245,0
25.342814874030136,1017.2192075423528,0.501961665769399,22.267607912308495,11.970292409363752,0
19.688481431369475,1029.1371126905865,0.567286123596682,30.72164170212709,12.927751657397131,0
27.36796215317591,1017.5353430151398,0.5591814133741378,54.645854172812435,12.112117372267646,0
20.402878828830985,1010.5584336470935,0.4645959289058976,41.719341856457646,11.82678674699655,0
32.7496720250877,1022.6408716828836,0.4426398227103099,16.02256009765063,11.194216320448586,0
21.083733538318814,1024.8947048892464,0.5101856295261986,17.093640242084827,11.868670239841917,0
23.38969241897162,1000.7239218486301,0.6549020151495187,41.814478816279966,11.831806527294432,0
29.067586086848348,1018.9740006984986,0.3760892924346099,75.72829782755008,12.480152398140735,0
18.845678417830225,1020.0117274231089,0.353247473424756,89.79646468477885,12.231241812033428,0
26.137299673020646,1010.0243649664001,0.5164760841236516,8.412766225938284,11.410315439183691,1
31.53571377141214,1026.7570681331163,0.5050887701856018,39.310390755940105,12.086127193205519,0
16.96258382719386,1011.4994441296748,0.5173341664370408,10.024556372287662,12.335765585864527,0
25.92316929266152,1014.2557645347155,0.5243953197908501,1.6592480632597884,12.764015679693916,1
26.299413971242117,1011.2692817571613,0.4776797745365195,66.17186826439566,12.44375198370703,0
28.90911435888655,1013.1557904758147,0.6489863438602083,60.24494419665878,12.38042332715574,0
18.81524644560959,1002.0372491310479,0.33990960215234844,16.301911381488623,12.030042997307582,0
18.397716934578618,998.5994911740571,0.4171502975219754,23.38128330930641,12.194156002711726,1
27.60970782808449,1028.9450506322498,0.48967452398509526,2.370775364451838,12.62475245035308,1
26.48492336616593,1004.5303865168167,0.3356811188845833,83.49472056944037,11.333611301260175,0
26.252464251729382,1003.086076505437,0.4824145595567929,97.46905960485515,11.825280336391522,0
26.732241047484877,991.4660988639629,0.6661470165728018,13.545953679469081,11.613715625621879,1
21.599876392107547,1006.6103825231049,0.5020886488295961,23.147521376529813,12.189576559363061,0
26.161268485805017,999.769102065925,0.5230700905718684,86.8409523946934,12.615111087825394,1
26.465362366493405,1029.4201516013636,0.373983523482742,92.64637979561849,11.701512856639463,0
21.42824290986816,1023.0981708934263,0.43836385919605225,41.96273828068103,10.804847816265282,1
34.328872555723784,1006.1184965482228,0.4624803619676063,5.062247226907413,11.793889627487765,1
27.36916460455894,1035.5243580534432,0.4682284903243766,3.93918336928194,12.456736866008704,1
19.043482513986756,1022.8176548699159,0.6281643795003768,57.39498660690104,12.26881495147494,0
28.28276804316915,1009.7516861649137,0.5557691060725125,39.2895108893179,12.214093123905288,0
20.126591648863393,988.0059428512643,0.3888542043062968,2.8652427577654516,11.86000334906276,1
28.93542301871226,1035.9094257259073,0.5246504778432005,58.32523923125568,11.360484631890106,0
30.79297789503702,999.1042753323641,0.5498221748496785,1.1302536589022472,12.257647160812233,1
20.89658840824145,996.5460125304311,0.6140149038521266,78.73719581492729,11.582859094982688,1
29.81688064622161,1023.2257043200964,0.6580540686568374,30.643282270337156,13.092048366690229,0
27.06390463468249,1037.3975240633927,0.3984905808172131,4.02580030092321,12.285253604177258,1
29.11030079997245,1026.8427281851052,0.41891424887896617,58.835222098315334,11.709675848723025,0
34.48396491326974,1018.6390912005236,0.37424221410853836,39.76844144330547,11.694307376305686,0
23.773059419985646,1018.9475434166528,0.47659801408930186,97.38004133571495,11.953527896693206,0
21.23131917821255,1021.5341555878031,0.5466358374446334,54.41986625037022,11.880249038989126,0
20.552427851872384,1020.5892858978676,0.5987334516589102,27.52391810370083,12.558416887764977,0
20.920948575172808,1015.8119142396938,0.49240489763574774,70.94388646339748,12.093208084872023,0
24.614491452929478,1014.0420110395188,0.46801524767451563,27.149200254271133,11.634184130545735,0
26.70575987408322,1012.3740687210047,0.515175799224874,90.42432914075651,12.94522034257789,0
26.383453996650097,1005.4603541113332,0.4164857098369977,37.47219705073764,12.024654165760111,0
29.13591624518012,1010.1932492313323,0.7089538721694774,54.98685627762052,12.38441983798445,1
25.065009459389536,996.0704318580462,0.3392338972881941,5.0573103824228856,11.69588674627762,1
32.26767038578659,1012.0166037320525,0.5184740578895725,42.61212379522308,12.181557813872262,0
23.67671583381022,1003.1140889284908,0.7023606219229639,83.2363539660995,12.155554995571597,1
38.600845832948096,1001.9641068278423,0.5006799844559998,80.56488053633419,11.055175353951924,1
28.12833673882503,1014.7989415115347,0.48099609649985053,22.431855885352626,13.00763755523032,0
20.714212217918586,1026.920022863446,0.46425545771895727,22.60790710105627,12.645322230461273,0
19.64553750969444,1022.1831660600232,0.4819608318237592,81.73053122132367,11.801402341927005,0
27.412362076215928,997.2949939637682,0.637284847467653,93.03984201693255,11.448865129772072,1
23.882686073370746,1003.1037186342966,0.2788138088670493,9.536092127300355,12.173780806901776,1
28.57000247046046,1022.4077118798822,0.6533433701296325,45.005863942622526,12.043348849707199,0
27.366188122867726,1003.175126064617,0.3576042847549855,33.745427896422896,12.177834474281614,0
24.635855436715637,1010.7536685000298,0.4733347670765585,87.06884554574394,12.095788698097044,0
20.766031409657977,1018.5005209902455,0.45707555797013383,8.352491468001876,12.253120494652963,1
17.425763876570677,1003.3165554513637,0.558855326977072,21.112594255803742,12.723652849695902,0
22.767425239664895,1014.0537550614596,0.34018756481162526,75.24683375864943,12.284051602564324,0
29.28199397161736,999.659745050818,0.5462172666081943,5.129384898121558,11.475172250545029,1
26.07046872065102,1006.9863235604879,0.7024309623286853,49.25353807142893,12.681281426356225,1
18.771306106440058,1016.1978193414253,0.3636825995407189,44.210703467972,12.820307281744144,0
25.86590462925591,997.0700626646833,0.5189706167610396,33.44011789887487,13.576028367256043,1
26.926586898644185,1017.404747379604,0.4338017822203391,39.457231531892376,11.4382529833802,0
20.580712818994336,1012.8036220107332,0.5425887206193036,52.99405869302329,12.121441006575138,0
25.76862552972764,1018.5248995441715,0.5019147777415752,16.136735838838312,10.958950648405507,1
25.29104359223,1015.2391413406466,0.435851309095569,57.19958782835928,12.276574578189605,0
19.285148510846884,1026.6414042997385,0.5487872284871074,80.54323292999864,11.725899850916614,0
26.788936801741418,1014.252245026479,0.6804348109786743,76.01609297901591,12.961722897412477,0
27.80392263184117,1008.7059445887475,0.4809096208272701,15.389990469377368,11.612692514990709,0
30.415256215876383,1014.2229750303228,0.5719757942148181,14.92494697414739,11.15540848101637,0
30.269010260174515,1018.4329802903638,0.3706727042128836,26.817436774491334,11.76436812964874,0
18.111653160214544,1013.488600703257,0.4043563623181991,36.10747263410372,11.01225611439143,0
20.310874800424386,1013.4059169120388,0.5472406277880377,40.84555814084826,12.375549727253656,0
27.5751763360433,1005.9800831219325,0.6484116028535964,67.96972168333453,10.96745847687184,1
27.568929754561044,1006.3709908244905,0.5355613348785659,5.66804321658354,12.014228790591579,1
27.575238431530238,998.9739472820031,0.46869419694768455,3.4672704226066386,10.961094090071901,1
44.26365745327361,1030.4957674318694,0.4999291405423354,39.191056294390904,11.839851097731678,1
27.854452553465833,1000.5613676460871,0.3749592266030283,69.71636921379805,12.821689077902267,0
30.677828200902994,1006.070948022041,0.5604515326355367,19.343534295648258,12.180323945717898,0
29.770008817466014,1005.8159273443081,0.5882333062323409,64.15044812562518,11.568253197517533,0
28.25695625652899,1021.9492437694444,0.45479096671669195,25.982813794029948,11.984398255530458,0
23.42365377679827,1010.0505032170797,0.4529957852240498,88.60861088135164,12.009008436022222,0
28.794846102466337,1025.4774207267374,0.5265878229652049,89.56899442666165,12.236315172921703,0
21.13587392731214,1006.2650937575613,0.45632802639594044,29.72872042813265,11.316570818359587,0
23.815906966299956,1015.7899416222381,0.49338673853741777,22.99937539632405,12.296283636923665,0
22.573182260854484,1004.6465294674024,0.7099721789166515,41.13039720662313,10.647804184198613,1
25.409370696931614,1034.4514912777338,0.47529742992540036,24.05315851801487,11.685057723818094,0
36.573292833367546,1001.1240158097048,0.4641659847978778,67.23838432917036,11.755863078774228,1
15.66367403704126,1016.0982071022703,0.4352458194364841,82.60646845482856,12.31666341303562,0
28.43130095187257,1019.337768809321,0.5744191971499937,67.3092130911217,12.011315426338435,0
16.936420644051744,1017.137990974515,0.4818775826781897,82.43504472493495,11.297218473071856,0
22.640340671052833,1011.1471234112229,0.4350626961678574,39.69921622074742,11.507503437091492,0
30.444752984836832,1011.7017930026658,0.6321304032273012,15.631697070886085,12.099340004773703,0
25.321400095477316,1013.4381147197911,0.6419603004513638,73.79509473975922,11.960466329067723,0
19.61127611035347,1011.5299799837151,0.4399576434261295,36.047450514155386,11.710437945182127,0
21.42348145370016,1022.6387911679491,0.3133460048639384,67.12708252291326,11.75958310524401,0
28.39798874467338,1035.1052300159135,0.6007513689836922,27.064394198176565,12.348083998579645,0
21.34816684141432,1007.4250821499216,0.4315370174239996,8.122963480667266,11.741153713565392,1
26.082292947909874,999.3019702042092,0.5790625599162769,99.25817954877634,11.955954377985464,1
25.22785919951907,1012.1171795164875,0.3029896182288164,15.620150793059928,13.084968294040271,0
21.741998261970913,1038.7970933765432,0.5892597338299309,98.8420993963481,11.288158681558038,0
35.719720446626624,1004.9632543203027,0.3788828070719219,97.72799325664472,11.07407863421267,1
28.169595111590056,1029.3911680544406,0.5730764119066525,79.38181039080396,12.391794832399304,0
14.874287066711965,1029.7770081407643,0.5014273067836434,65.94229620819976,11.660678469352948,0
25.93227157384714,1007.46411758292,0.4046060580603355,57.78070502510847,11.84088123612869,0
21.69106767615806,1018.6898307918527,0.45929636870732193,86.61015453778347,11.609421810934442,0
29.26216667398112,1029.2839662312854,0.56863184569567,28.943952161948793,11.870099929616243,0
21.037396307836495,1009.2087225901251,0.5105894453115234,46.7681212484877,12.799269056048171,0
24.426317792665504,1010.9641963989764,0.5584412980472484,61.93899693665019,12.40106422930906,0
27.524936394902287,1007.1831908605136,0.6976440584515485,41.11904758694911,12.431111755943489,0
29.328775970850607,1002.8524326930714,0.34357583882889486,42.7486454090268,11.291886472103677,0
18.998517964721117,1006.50722454934,0.6617212574968624,33.02846675020844,11.424423131723564,0
23.327493820795258,1000.7605973323774,0.5104355937523213,56.4231816684536,10.580460670257287,1
22.62527344419522,1013.3408346825922,0.4101215951676872,85.0574528015116,11.595309589458623,0
21.73335383713144,1005.3002676894135,0.366968637426101,20.152837800631286,12.47835159319283,0
33.82727120140548,1015.3378591179074,0.48108796092229666,93.44330387534414,12.258473257874185,0
27.024908554804778,997.4410435379638,0.5921650111924459,68.90876537482296,11.889243368523939,1
18.695580228324772,1016.3088023221445,0.4872450879622466,82.32732126800302,11.988849858140973,0
29.58930973527388,1021.3352896160892,0.6511154930247347,55.619069263001165,11.655557228712297,0
35.610780985063165,993.0626435742854,0.35488243099484407,77.95167014240634,12.102379441200892,1
30.162326302755734,1016.7405656984757,0.49879110521539455,1.620039733946721,12.382939139740307,1
17.403150170229935,1025.2766899247329,0.3747606555586881,81.83804247795352,11.192056606294763,0
22.578829635668743,1000.9035898130879,0.5363631882624967,4.013885908536652,12.149823843918673,1
31.334555745933113,1029.7257238683771,0.5886887390097301,88.99133763628625,12.466217435477333,0
21.461652671906094,1017.1901900936605,0.4579238206318947,99.19627472386433,11.792449855518315,0
27.219097140731144,1005.9498814424159,0.23957861433728656,29.40674621767778,12.350350306060292,0
28.873170267146683,1012.442309223423,0.5198948146796495,21.031855628579365,13.407327222236276,0
20.365347642109583,1018.5832691252173,0.543673855173351,76.53633638580408,11.947828603506554,0
24.702373219691,1013.7600539141241,0.5404294754961698,25.302634092025322,12.196653525002661,0
8.793663299654636,1018.3875599244637,0.6235782191822155,86.55623831722035,11.630971458169304,0
19.878061793328552,1003.7932640692063,0.3928946320350951,10.28425921574767,12.090625581301024,0
23.7371592430342,1014.6936082403607,0.568021610545045,12.595519637935826,12.230135812491152,0
18.761084090175753,998.8628550309502,0.6192507512477975,97.91515551006155,12.09742117013507,1
33.16205651965818,1011.887739386513,0.3221412415993483,67.38388982700046,11.490152340145572,0
17.849293110196836,1003.9609235853521,0.5319651825918977,84.68872244289528,12.103180885662725,0
22.799777566515083,1005.6447005741023,0.44958201689923283,32.4329377351518,12.731097969358819,0
25.653702886430455,1025.3609317521043,0.4918477326898354,67.64837495206044,12.224317882257264,0
32.20636644533058,1023.9131012059427,0.5347676483538336,59.42418273085972,12.48099359453592,0
17.8206892441028,1019.0913812090718,0.4512771435886448,60.3150120122947,11.881494014993686,0
30.815818760774796,1002.0768723532742,0.4324291920838388,68.25324595377215,12.374950119711855,0
25.051165305097935,1009.835915503052,0.5034152417488025,57.53591731290986,12.139633919108263,0
20.092456744760245,1025.1309769997918,0.39127540611371975,42.906236930266594,11.524544635156383,0
27.310517371316354,1014.417169136399,0.39141748711148144,27.592269438054686,12.159260502399437,0
25.99529847786735,1036.1932953998169,0.5679373282956504,76.8581330913202,11.504151668279844,0
21.998915614206027,1016.9331783939438,0.3851205964841344,22.62724300031862,11.683559862557605,0
25.349010424950094,1014.9204911649003,0.5666312500909212,69.23543061544142,12.094664153646187,0
23.0734320156912,1009.908835357975,0.5462591292853951,23.333282264932663,12.148622136690062,0
25.56758672625624,1014.3354090478228,0.32741932712094035,62.53301699544539,11.405383767461435,0
28.310653372605234,1011.4753016361946,0.4322435347664345,74.70782671290289,12.526992885591438,0
32.93008408072676,1020.081086766886,0.6194109403047372,21.87138889065392,12.286003139150237,0
18.810922505865754,1022.5670231679459,0.40188344688603184,5.994330086130828,11.647635782194557,1
35.665166873281336,1005.1401053949205,0.45355957376906125,13.097374299417408,11.231207601775413,1
15.239561002387491,999.6876704644222,0.5462060893251897,60.59969672710255,11.927547710459285,1
24.241074524822082,994.6379462689671,0.5783390509282595,84.94464062257356,11.777028143069419,1
27.941586032422883,1018.0799132691254,0.47484611139555044,4.499682123542437,12.056570228526512,1
26.404959338675162,1001.9663339382613,0.44024898053083583,73.41512590416463,11.818441669422217,0
21.88650240089703,991.4710940704751,0.6422369861698508,34.13186459500521,10.996271569627496,1
23.959388748213623,1016.8857860453096,0.673889966379758,47.85283699195225,11.805826530849421,0
22.534995326705836,1037.9299951743278,0.5978858050781796,92.88595498455656,11.847190444465843,0
22.053176215278942,1012.9392908846011,0.5085318142565024,33.19715047358455,12.31683051238703,0
29.248010485105123,1021.3849077445165,0.4191734278359074,46.5336933939486,11.650900162694475,0
26.785077429825236,1013.8182935854757,0.4169555593443435,1.3682414760681105,12.839337336686283,1
21.535452023696728,1012.0111034680885,0.5522514105265758,8.159872000483837,11.044179724674121,1
29.497999377166252,1022.1907648298777,0.5418398220888684,25.859159113478402,12.655583748901313,0
26.536497604383047,1010.0972545581135,0.6401598592946429,2.7852240821074403,11.887840514560947,1
29.0643105941948,1015.673923140719,0.5650450092536139,63.1375326048251,12.429792436171779,0
28.14814420961806,1016.2169780619602,0.3496919698240182,42.63983568016225,12.039900742029367,0
20.855024945389637,1006.3190954635695,0.6051947617722919,54.814520272802206,12.569777768012734,0
22.199094799015153,1022.9204234953652,0.4001939372685587,17.464718589632955,11.806319017723595,0
28.736468025616308,1011.2504024330459,0.46160287280476486,29.593202943661613,11.450689787411093,0
28.051851327167324,1005.4425484050715,0.5250200206251694,66.38244748527251,12.710252143635532,0
24.89549203017926,1018.365098435704,0.6995667489783964,96.53027236303998,11.94325967705893,0
25.58663691654391,1004.0153201820897,0.8109918556005361,5.04167736022092,12.110779236812105,1
31.388324478942124,1013.2818115736912,0.5606723059136183,89.03843208552661,12.617375957022398,0
22.04214305582085,1012.908810033558,0.48168033812796124,57.68812013112085,11.484022378952783,0
27.735486905850188,1023.8589556583158,0.553450564848055,56.39195667556237,12.29774544881963,0
23.98903673783053,1017.7469823287995,0.5887655425873837,50.027853520776034,11.705052621768555,0
23.9115939838639,1012.7497304125486,0.46793323744428084,6.9394085904183385,11.933915322177814,1
30.49388425993595,1021.1776629920029,0.6795211355912323,8.987685173616066,12.036139482692144,1
29.12708174494015,1026.902075490173,0.5230070759191402,60.09120056590861,11.249889069276533,0
29.067548180003193,1018.5781030635186,0.5497743089091395,34.09585714355583,11.610581478589783,0
31.527394035771646,1013.1035261984338,0.5665924252054462,91.72680665776807,12.67553644620657,0
25.105019208163796,999.8816376764984,0.5421586610614456,40.659053735947225,12.443095594292398,1
28.40976485647482,1002.3488633692463,0.5838940500469613,14.328145870264109,11.968680211336382,0
23.44866621703272,1009.9477529564533,0.43827468134530767,71.4718833502036,12.121561729256447,0
